"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","WENDELL FELDER","IND","19"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","EUGENE PURYEAR","STG","54"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","COURTNEY R. SNOWDEN","IND","45"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","ANITA D. BONDS","DEM","622"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","BRIAN HART","IND","10"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","ROBERT WHITE","IND","68"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","CALVIN H. GURLEY","IND","52"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","ELISSA SILVERMAN","IND","47"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","MARC MORGAN","REP","9"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","GRAYLAN SCOTT HAGLER","IND","40"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","KHALID PITTS","IND","29"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","WRITE-IN","NON","8"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","111","7","UNDER VOTES","","525"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","KARL A. RACINE","DEM","338"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","LATEEFAH WILLIAMS","DEM","131"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","EDWARD ""SMITTY"" SMITH","DEM","245"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","PAUL ZUKERBERG","DEM","53"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","LORIE MASTERS","DEM","94"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","WRITE-IN","NON","4"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","111","7","UNDER VOTES","","42"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","DAVID SCHWARTZMAN","STG","45"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","PAUL STRAUSS","DEM","710"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","JOHN DANIEL","LIB","11"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","GLENDA J. RICHMOND","IND","54"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","WRITE-IN","NON","6"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","111","7","UNDER VOTES","","82"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","111","7","FRANKLIN GARCIA","DEM","691"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","111","7","MARTIN MOULTON","LIB","22"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","111","7","JOYCE ROBINSON-PAUL","STG","85"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","111","7","WRITE-IN","NON","10"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","111","7","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","111","7","UNDER VOTES","","99"
"11/4/2014","D.C. Generation Election","344","ADVISORY NEIGHBORHOOD COMMISSIONER 7B01","111","7","PATRICIA HOWARD-CHITTAMS","NON","42"
"11/4/2014","D.C. Generation Election","344","ADVISORY NEIGHBORHOOD COMMISSIONER 7B01","111","7","WRITE-IN","NON","1"
"11/4/2014","D.C. Generation Election","344","ADVISORY NEIGHBORHOOD COMMISSIONER 7B01","111","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","344","ADVISORY NEIGHBORHOOD COMMISSIONER 7B01","111","7","UNDER VOTES","","39"
"11/4/2014","D.C. Generation Election","345","ADVISORY NEIGHBORHOOD COMMISSIONER 7B02","111","7","TIFFANY L. BROWN","NON","236"
"11/4/2014","D.C. Generation Election","345","ADVISORY NEIGHBORHOOD COMMISSIONER 7B02","111","7","WRITE-IN","NON","10"
"11/4/2014","D.C. Generation Election","345","ADVISORY NEIGHBORHOOD COMMISSIONER 7B02","111","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","345","ADVISORY NEIGHBORHOOD COMMISSIONER 7B02","111","7","UNDER VOTES","","67"
"11/4/2014","D.C. Generation Election","346","ADVISORY NEIGHBORHOOD COMMISSIONER 7B03","111","7","GARY E. BUTLER","NON","380"
"11/4/2014","D.C. Generation Election","346","ADVISORY NEIGHBORHOOD COMMISSIONER 7B03","111","7","WRITE-IN","NON","22"
"11/4/2014","D.C. Generation Election","346","ADVISORY NEIGHBORHOOD COMMISSIONER 7B03","111","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","346","ADVISORY NEIGHBORHOOD COMMISSIONER 7B03","111","7","UNDER VOTES","","112"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","111","7","FOR INITIATIVE 71","NON","509"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","111","7","AGAINST INITIATIVE 71","NON","302"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","111","7","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","111","7","UNDER VOTES","","96"
"11/4/2014","D.C. Generation Election","101","REGISTERED VOTERS - TOTAL","112","8","REGISTERED VOTERS - TOTAL","","2394"
"11/4/2014","D.C. Generation Election","102","BALLOTS CAST - TOTAL","112","8","BALLOTS CAST - TOTAL","","803"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","NATALE LINO STRACUZZI","STG","19"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","NELSON F. RIMENSNYDER","REP","12"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","ELEANOR H. NORTON","DEM","740"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","TIMOTHY J. KREPP","IND","13"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","WRITE-IN","NON","3"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","112","8","UNDER VOTES","","16"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","NESTOR DJONKAM","IND","2"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","MURIEL E. BOWSER","DEM","580"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","DAVID A. CATANIA","IND","122"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","FAITH","STG","4"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","CAROL SCHWARTZ","IND","76"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","BRUCE MAJORS","LIB","2"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","WRITE-IN","NON","5"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","112","8","UNDER VOTES","","12"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","KRIS HAMMOND","REP","18"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","KYLE WALKER","LIB","6"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","G. LEE AIKIN","STG","25"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","JOHN C. CHEEKS","IND","43"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","PHIL MENDELSON","DEM","670"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","WRITE-IN","NON","7"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","UNDER VOTES","","33"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","MICHAEL D. BROWN","IND","210"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","FREDERICK STEINER","LIB","1"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","ERIC J. JONES","IND","21"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","KISHAN PUTTA","IND","8"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","WENDELL FELDER","IND","46"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","EUGENE PURYEAR","STG","37"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","COURTNEY R. SNOWDEN","IND","32"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","ANITA D. BONDS","DEM","565"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","BRIAN HART","IND","9"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","ROBERT WHITE","IND","51"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","CALVIN H. GURLEY","IND","42"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","ELISSA SILVERMAN","IND","42"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","MARC MORGAN","REP","14"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","GRAYLAN SCOTT HAGLER","IND","39"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","KHALID PITTS","IND","24"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","WRITE-IN","NON","7"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","112","8","UNDER VOTES","","458"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","KARL A. RACINE","DEM","274"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","LATEEFAH WILLIAMS","DEM","140"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","EDWARD ""SMITTY"" SMITH","DEM","257"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","PAUL ZUKERBERG","DEM","44"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","LORIE MASTERS","DEM","52"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","WRITE-IN","NON","2"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","112","8","UNDER VOTES","","34"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","DAVID SCHWARTZMAN","STG","40"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","PAUL STRAUSS","DEM","648"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","JOHN DANIEL","LIB","17"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","GLENDA J. RICHMOND","IND","45"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","WRITE-IN","NON","3"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","112","8","UNDER VOTES","","50"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","112","8","FRANKLIN GARCIA","DEM","636"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","112","8","MARTIN MOULTON","LIB","13"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","112","8","JOYCE ROBINSON-PAUL","STG","87"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","112","8","WRITE-IN","NON","4"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","112","8","UNDER VOTES","","63"
"11/4/2014","D.C. Generation Election","380","ADVISORY NEIGHBORHOOD COMMISSIONER 8A02","112","8","BARBARA J. CLARK","NON","324"
"11/4/2014","D.C. Generation Election","380","ADVISORY NEIGHBORHOOD COMMISSIONER 8A02","112","8","WRITE-IN","NON","16"
"11/4/2014","D.C. Generation Election","380","ADVISORY NEIGHBORHOOD COMMISSIONER 8A02","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","380","ADVISORY NEIGHBORHOOD COMMISSIONER 8A02","112","8","UNDER VOTES","","80"
"11/4/2014","D.C. Generation Election","381","ADVISORY NEIGHBORHOOD COMMISSIONER 8A03","112","8","CYNTHIA W. SIMMS","NON","266"
"11/4/2014","D.C. Generation Election","381","ADVISORY NEIGHBORHOOD COMMISSIONER 8A03","112","8","WRITE-IN","NON","10"
"11/4/2014","D.C. Generation Election","381","ADVISORY NEIGHBORHOOD COMMISSIONER 8A03","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","381","ADVISORY NEIGHBORHOOD COMMISSIONER 8A03","112","8","UNDER VOTES","","73"
"11/4/2014","D.C. Generation Election","383","ADVISORY NEIGHBORHOOD COMMISSIONER 8A05","112","8","MIKE JONES","NON","6"
"11/4/2014","D.C. Generation Election","383","ADVISORY NEIGHBORHOOD COMMISSIONER 8A05","112","8","CHARLES E. WILSON","NON","11"
"11/4/2014","D.C. Generation Election","383","ADVISORY NEIGHBORHOOD COMMISSIONER 8A05","112","8","WRITE-IN","NON","0"
"11/4/2014","D.C. Generation Election","383","ADVISORY NEIGHBORHOOD COMMISSIONER 8A05","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","383","ADVISORY NEIGHBORHOOD COMMISSIONER 8A05","112","8","UNDER VOTES","","17"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","112","8","FOR INITIATIVE 71","NON","427"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","112","8","AGAINST INITIATIVE 71","NON","281"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","112","8","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","112","8","UNDER VOTES","","95"
"11/4/2014","D.C. Generation Election","101","REGISTERED VOTERS - TOTAL","113","7","REGISTERED VOTERS - TOTAL","","2632"
"11/4/2014","D.C. Generation Election","102","BALLOTS CAST - TOTAL","113","7","BALLOTS CAST - TOTAL","","1107"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","NATALE LINO STRACUZZI","STG","25"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","NELSON F. RIMENSNYDER","REP","20"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","ELEANOR H. NORTON","DEM","1012"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","TIMOTHY J. KREPP","IND","27"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","WRITE-IN","NON","5"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","113","7","UNDER VOTES","","16"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","NESTOR DJONKAM","IND","5"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","MURIEL E. BOWSER","DEM","722"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","DAVID A. CATANIA","IND","248"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","FAITH","STG","5"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","CAROL SCHWARTZ","IND","102"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","BRUCE MAJORS","LIB","2"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","WRITE-IN","NON","9"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","113","7","UNDER VOTES","","14"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","KRIS HAMMOND","REP","23"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","KYLE WALKER","LIB","11"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","G. LEE AIKIN","STG","29"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","JOHN C. CHEEKS","IND","58"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","PHIL MENDELSON","DEM","946"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","WRITE-IN","NON","9"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","UNDER VOTES","","31"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","MICHAEL D. BROWN","IND","235"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","FREDERICK STEINER","LIB","4"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","ERIC J. JONES","IND","50"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","KISHAN PUTTA","IND","14"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","WENDELL FELDER","IND","39"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","EUGENE PURYEAR","STG","57"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","COURTNEY R. SNOWDEN","IND","103"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","ANITA D. BONDS","DEM","802"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","BRIAN HART","IND","17"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","ROBERT WHITE","IND","94"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","CALVIN H. GURLEY","IND","59"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","ELISSA SILVERMAN","IND","86"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","MARC MORGAN","REP","14"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","GRAYLAN SCOTT HAGLER","IND","61"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","KHALID PITTS","IND","27"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","WRITE-IN","NON","17"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","OVER VOTES","","4"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","113","7","UNDER VOTES","","531"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","KARL A. RACINE","DEM","439"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","LATEEFAH WILLIAMS","DEM","113"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","EDWARD ""SMITTY"" SMITH","DEM","343"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","PAUL ZUKERBERG","DEM","66"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","LORIE MASTERS","DEM","88"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","WRITE-IN","NON","9"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","113","7","UNDER VOTES","","49"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","DAVID SCHWARTZMAN","STG","60"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","PAUL STRAUSS","DEM","877"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","JOHN DANIEL","LIB","11"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","GLENDA J. RICHMOND","IND","62"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","WRITE-IN","NON","14"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","113","7","UNDER VOTES","","83"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","113","7","FRANKLIN GARCIA","DEM","854"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","113","7","MARTIN MOULTON","LIB","20"
